,petal_width,petal_length,class,type,predicted
5532,1.35,5.38,,boundary,Iris-virginica
5533,1.35,5.45,,boundary,Iris-virginica
5534,1.35,5.52,,boundary,Iris-virginica
5535,1.35,5.59,,boundary,Iris-virginica
5536,1.35,5.66,,boundary,Iris-virginica
5537,1.35,5.73,,boundary,Iris-virginica
5538,1.35,5.8,,boundary,Iris-virginica
5539,1.35,5.86,,boundary,Iris-virginica
5540,1.35,5.93,,boundary,Iris-virginica
5541,1.35,6.0,,boundary,Iris-virginica
5542,1.35,6.07,,boundary,Iris-virginica
5543,1.35,6.14,,boundary,Iris-virginica
5544,1.35,6.21,,boundary,Iris-virginica
5545,1.35,6.28,,boundary,Iris-virginica
5546,1.35,6.35,,boundary,Iris-virginica
5547,1.35,6.42,,boundary,Iris-virginica
5548,1.35,6.49,,boundary,Iris-virginica
5549,1.35,6.55,,boundary,Iris-virginica
5550,1.35,6.62,,boundary,Iris-virginica
5551,1.35,6.69,,boundary,Iris-virginica
5552,1.35,6.76,,boundary,Iris-virginica
5553,1.35,6.83,,boundary,Iris-virginica
5554,1.35,6.9,,boundary,Iris-virginica
5555,1.37,0.0,,boundary,Iris-setosa
5556,1.37,0.07,,boundary,Iris-setosa
5557,1.37,0.14,,boundary,Iris-setosa
5558,1.37,0.21,,boundary,Iris-setosa
5559,1.37,0.28,,boundary,Iris-setosa
5560,1.37,0.35,,boundary,Iris-setosa
5561,1.37,0.41,,boundary,Iris-setosa
5562,1.37,0.48,,boundary,Iris-setosa
5563,1.37,0.55,,boundary,Iris-setosa
5564,1.37,0.62,,boundary,Iris-setosa
5565,1.37,0.69,,boundary,Iris-setosa
5566,1.37,0.76,,boundary,Iris-setosa
5567,1.37,0.83,,boundary,Iris-setosa
5568,1.37,0.9,,boundary,Iris-setosa
5569,1.37,0.97,,boundary,Iris-setosa
5570,1.37,1.03,,boundary,Iris-setosa
5571,1.37,1.1,,boundary,Iris-setosa
5572,1.37,1.17,,boundary,Iris-setosa
5573,1.37,1.24,,boundary,Iris-setosa
5574,1.37,1.31,,boundary,Iris-setosa
5575,1.37,1.38,,boundary,Iris-setosa
5576,1.37,1.45,,boundary,Iris-setosa
5577,1.37,1.52,,boundary,Iris-setosa
5578,1.37,1.59,,boundary,Iris-setosa
5579,1.37,1.66,,boundary,Iris-setosa
5580,1.37,1.72,,boundary,Iris-setosa
5581,1.37,1.79,,boundary,Iris-setosa
5582,1.37,1.86,,boundary,Iris-setosa
5583,1.37,1.93,,boundary,Iris-setosa
5584,1.37,2.0,,boundary,Iris-setosa
5585,1.37,2.07,,boundary,Iris-setosa
5586,1.37,2.14,,boundary,Iris-setosa
5587,1.37,2.21,,boundary,Iris-setosa
5588,1.37,2.28,,boundary,Iris-setosa
5589,1.37,2.35,,boundary,Iris-setosa
5590,1.37,2.41,,boundary,Iris-setosa
5591,1.37,2.48,,boundary,Iris-versicolor
5592,1.37,2.55,,boundary,Iris-versicolor
5593,1.37,2.62,,boundary,Iris-versicolor
5594,1.37,2.69,,boundary,Iris-versicolor
5595,1.37,2.76,,boundary,Iris-versicolor
5596,1.37,2.83,,boundary,Iris-versicolor
5597,1.37,2.9,,boundary,Iris-versicolor
5598,1.37,2.97,,boundary,Iris-versicolor
5599,1.37,3.04,,boundary,Iris-versicolor
5600,1.37,3.1,,boundary,Iris-versicolor
5601,1.37,3.17,,boundary,Iris-versicolor
5602,1.37,3.24,,boundary,Iris-versicolor
5603,1.37,3.31,,boundary,Iris-versicolor
5604,1.37,3.38,,boundary,Iris-versicolor
5605,1.37,3.45,,boundary,Iris-versicolor
5606,1.37,3.52,,boundary,Iris-versicolor
5607,1.37,3.59,,boundary,Iris-versicolor
5608,1.37,3.66,,boundary,Iris-versicolor
5609,1.37,3.73,,boundary,Iris-versicolor
5610,1.37,3.79,,boundary,Iris-versicolor
5611,1.37,3.86,,boundary,Iris-versicolor
5612,1.37,3.93,,boundary,Iris-versicolor
5613,1.37,4.0,,boundary,Iris-versicolor
5614,1.37,4.07,,boundary,Iris-versicolor
5615,1.37,4.14,,boundary,Iris-versicolor
5616,1.37,4.21,,boundary,Iris-versicolor
5617,1.37,4.28,,boundary,Iris-versicolor
5618,1.37,4.35,,boundary,Iris-versicolor
5619,1.37,4.42,,boundary,Iris-versicolor
5620,1.37,4.48,,boundary,Iris-versicolor
5621,1.37,4.55,,boundary,Iris-versicolor
5622,1.37,4.62,,boundary,Iris-versicolor
5623,1.37,4.69,,boundary,Iris-versicolor
5624,1.37,4.76,,boundary,Iris-versicolor
5625,1.37,4.83,,boundary,Iris-versicolor
5626,1.37,4.9,,boundary,Iris-versicolor
5627,1.37,4.97,,boundary,Iris-versicolor
5628,1.37,5.04,,boundary,Iris-versicolor
5629,1.37,5.11,,boundary,Iris-versicolor
5630,1.37,5.17,,boundary,Iris-versicolor
5631,1.37,5.24,,boundary,Iris-virginica
5632,1.37,5.31,,boundary,Iris-virginica
5633,1.37,5.38,,boundary,Iris-virginica
5634,1.37,5.45,,boundary,Iris-virginica
5635,1.37,5.52,,boundary,Iris-virginica
5636,1.37,5.59,,boundary,Iris-virginica
5637,1.37,5.66,,boundary,Iris-virginica
5638,1.37,5.73,,boundary,Iris-virginica
5639,1.37,5.8,,boundary,Iris-virginica
5640,1.37,5.86,,boundary,Iris-virginica
5641,1.37,5.93,,boundary,Iris-virginica
5642,1.37,6.0,,boundary,Iris-virginica
5643,1.37,6.07,,boundary,Iris-virginica
5644,1.37,6.14,,boundary,Iris-virginica
5645,1.37,6.21,,boundary,Iris-virginica
5646,1.37,6.28,,boundary,Iris-virginica
5647,1.37,6.35,,boundary,Iris-virginica
5648,1.37,6.42,,boundary,Iris-virginica
5649,1.37,6.49,,boundary,Iris-virginica
5650,1.37,6.55,,boundary,Iris-virginica
5651,1.37,6.62,,boundary,Iris-virginica
5652,1.37,6.69,,boundary,Iris-virginica
5653,1.37,6.76,,boundary,Iris-virginica
5654,1.37,6.83,,boundary,Iris-virginica
5655,1.37,6.9,,boundary,Iris-virginica
5656,1.4,0.0,,boundary,Iris-setosa
5657,1.4,0.07,,boundary,Iris-setosa
5658,1.4,0.14,,boundary,Iris-setosa
5659,1.4,0.21,,boundary,Iris-setosa
5660,1.4,0.28,,boundary,Iris-setosa
5661,1.4,0.35,,boundary,Iris-setosa
5662,1.4,0.41,,boundary,Iris-setosa
5663,1.4,0.48,,boundary,Iris-setosa
5664,1.4,0.55,,boundary,Iris-setosa
5665,1.4,0.62,,boundary,Iris-setosa
5666,1.4,0.69,,boundary,Iris-setosa
5667,1.4,0.76,,boundary,Iris-setosa
5668,1.4,0.83,,boundary,Iris-setosa
5669,1.4,0.9,,boundary,Iris-setosa
5670,1.4,0.97,,boundary,Iris-setosa
5671,1.4,1.03,,boundary,Iris-setosa
5672,1.4,1.1,,boundary,Iris-setosa
5673,1.4,1.17,,boundary,Iris-setosa
5674,1.4,1.24,,boundary,Iris-setosa
5675,1.4,1.31,,boundary,Iris-setosa
5676,1.4,1.38,,boundary,Iris-setosa
5677,1.4,1.45,,boundary,Iris-setosa
5678,1.4,1.52,,boundary,Iris-setosa
5679,1.4,1.59,,boundary,Iris-setosa
5680,1.4,1.66,,boundary,Iris-setosa
5681,1.4,1.72,,boundary,Iris-setosa
5682,1.4,1.79,,boundary,Iris-setosa
5683,1.4,1.86,,boundary,Iris-setosa
5684,1.4,1.93,,boundary,Iris-setosa
5685,1.4,2.0,,boundary,Iris-setosa
5686,1.4,2.07,,boundary,Iris-setosa
5687,1.4,2.14,,boundary,Iris-setosa
5688,1.4,2.21,,boundary,Iris-setosa
5689,1.4,2.28,,boundary,Iris-setosa
5690,1.4,2.35,,boundary,Iris-setosa
5691,1.4,2.41,,boundary,Iris-setosa
5692,1.4,2.48,,boundary,Iris-versicolor
5693,1.4,2.55,,boundary,Iris-versicolor
5694,1.4,2.62,,boundary,Iris-versicolor
5695,1.4,2.69,,boundary,Iris-versicolor
5696,1.4,2.76,,boundary,Iris-versicolor
5697,1.4,2.83,,boundary,Iris-versicolor
5698,1.4,2.9,,boundary,Iris-versicolor
5699,1.4,2.97,,boundary,Iris-versicolor
5700,1.4,3.04,,boundary,Iris-versicolor
5701,1.4,3.1,,boundary,Iris-versicolor
5702,1.4,3.17,,boundary,Iris-versicolor
5703,1.4,3.24,,boundary,Iris-versicolor
5704,1.4,3.31,,boundary,Iris-versicolor
5705,1.4,3.38,,boundary,Iris-versicolor
5706,1.4,3.45,,boundary,Iris-versicolor
5707,1.4,3.52,,boundary,Iris-versicolor
5708,1.4,3.59,,boundary,Iris-versicolor
5709,1.4,3.66,,boundary,Iris-versicolor
5710,1.4,3.73,,boundary,Iris-versicolor
5711,1.4,3.79,,boundary,Iris-versicolor
5712,1.4,3.86,,boundary,Iris-versicolor
5713,1.4,3.93,,boundary,Iris-versicolor
5714,1.4,4.0,,boundary,Iris-versicolor
5715,1.4,4.07,,boundary,Iris-versicolor
5716,1.4,4.14,,boundary,Iris-versicolor
5717,1.4,4.21,,boundary,Iris-versicolor
5718,1.4,4.28,,boundary,Iris-versicolor
5719,1.4,4.35,,boundary,Iris-versicolor
5720,1.4,4.42,,boundary,Iris-versicolor
5721,1.4,4.48,,boundary,Iris-versicolor
5722,1.4,4.55,,boundary,Iris-versicolor
5723,1.4,4.62,,boundary,Iris-versicolor
5724,1.4,4.69,,boundary,Iris-versicolor
5725,1.4,4.76,,boundary,Iris-versicolor
5726,1.4,4.83,,boundary,Iris-versicolor
5727,1.4,4.9,,boundary,Iris-versicolor
5728,1.4,4.97,,boundary,Iris-versicolor
5729,1.4,5.04,,boundary,Iris-versicolor
5730,1.4,5.11,,boundary,Iris-versicolor
5731,1.4,5.17,,boundary,Iris-versicolor
5732,1.4,5.24,,boundary,Iris-virginica
5733,1.4,5.31,,boundary,Iris-virginica
5734,1.4,5.38,,boundary,Iris-virginica
5735,1.4,5.45,,boundary,Iris-virginica
5736,1.4,5.52,,boundary,Iris-virginica
5737,1.4,5.59,,boundary,Iris-virginica
5738,1.4,5.66,,boundary,Iris-virginica
5739,1.4,5.73,,boundary,Iris-virginica
5740,1.4,5.8,,boundary,Iris-virginica
5741,1.4,5.86,,boundary,Iris-virginica
5742,1.4,5.93,,boundary,Iris-virginica
5743,1.4,6.0,,boundary,Iris-virginica
5744,1.4,6.07,,boundary,Iris-virginica
5745,1.4,6.14,,boundary,Iris-virginica
5746,1.4,6.21,,boundary,Iris-virginica
5747,1.4,6.28,,boundary,Iris-virginica
5748,1.4,6.35,,boundary,Iris-virginica
5749,1.4,6.42,,boundary,Iris-virginica
5750,1.4,6.49,,boundary,Iris-virginica
5751,1.4,6.55,,boundary,Iris-virginica
5752,1.4,6.62,,boundary,Iris-virginica
5753,1.4,6.69,,boundary,Iris-virginica
5754,1.4,6.76,,boundary,Iris-virginica
5755,1.4,6.83,,boundary,Iris-virginica
5756,1.4,6.9,,boundary,Iris-virginica
5757,1.42,0.0,,boundary,Iris-setosa
5758,1.42,0.07,,boundary,Iris-setosa
5759,1.42,0.14,,boundary,Iris-setosa
5760,1.42,0.21,,boundary,Iris-setosa
5761,1.42,0.28,,boundary,Iris-setosa
5762,1.42,0.35,,boundary,Iris-setosa
5763,1.42,0.41,,boundary,Iris-setosa
5764,1.42,0.48,,boundary,Iris-setosa
5765,1.42,0.55,,boundary,Iris-setosa
5766,1.42,0.62,,boundary,Iris-setosa
5767,1.42,0.69,,boundary,Iris-setosa
5768,1.42,0.76,,boundary,Iris-setosa
5769,1.42,0.83,,boundary,Iris-setosa
5770,1.42,0.9,,boundary,Iris-setosa
5771,1.42,0.97,,boundary,Iris-setosa
5772,1.42,1.03,,boundary,Iris-setosa
5773,1.42,1.1,,boundary,Iris-setosa
5774,1.42,1.17,,boundary,Iris-setosa
5775,1.42,1.24,,boundary,Iris-setosa
5776,1.42,1.31,,boundary,Iris-setosa
5777,1.42,1.38,,boundary,Iris-setosa
5778,1.42,1.45,,boundary,Iris-setosa
5779,1.42,1.52,,boundary,Iris-setosa
5780,1.42,1.59,,boundary,Iris-setosa
5781,1.42,1.66,,boundary,Iris-setosa
5782,1.42,1.72,,boundary,Iris-setosa
5783,1.42,1.79,,boundary,Iris-setosa
5784,1.42,1.86,,boundary,Iris-setosa
5785,1.42,1.93,,boundary,Iris-setosa
5786,1.42,2.0,,boundary,Iris-setosa
5787,1.42,2.07,,boundary,Iris-setosa
5788,1.42,2.14,,boundary,Iris-setosa
5789,1.42,2.21,,boundary,Iris-setosa
5790,1.42,2.28,,boundary,Iris-setosa
5791,1.42,2.35,,boundary,Iris-setosa
5792,1.42,2.41,,boundary,Iris-setosa
5793,1.42,2.48,,boundary,Iris-versicolor
5794,1.42,2.55,,boundary,Iris-versicolor
5795,1.42,2.62,,boundary,Iris-versicolor
5796,1.42,2.69,,boundary,Iris-versicolor
5797,1.42,2.76,,boundary,Iris-versicolor
5798,1.42,2.83,,boundary,Iris-versicolor
5799,1.42,2.9,,boundary,Iris-versicolor
5800,1.42,2.97,,boundary,Iris-versicolor
5801,1.42,3.04,,boundary,Iris-versicolor
5802,1.42,3.1,,boundary,Iris-versicolor
5803,1.42,3.17,,boundary,Iris-versicolor
5804,1.42,3.24,,boundary,Iris-versicolor
5805,1.42,3.31,,boundary,Iris-versicolor
5806,1.42,3.38,,boundary,Iris-versicolor
5807,1.42,3.45,,boundary,Iris-versicolor
5808,1.42,3.52,,boundary,Iris-versicolor
5809,1.42,3.59,,boundary,Iris-versicolor
5810,1.42,3.66,,boundary,Iris-versicolor
5811,1.42,3.73,,boundary,Iris-versicolor
5812,1.42,3.79,,boundary,Iris-versicolor
5813,1.42,3.86,,boundary,Iris-versicolor
5814,1.42,3.93,,boundary,Iris-versicolor
5815,1.42,4.0,,boundary,Iris-versicolor
5816,1.42,4.07,,boundary,Iris-versicolor
5817,1.42,4.14,,boundary,Iris-versicolor
5818,1.42,4.21,,boundary,Iris-versicolor
5819,1.42,4.28,,boundary,Iris-versicolor
5820,1.42,4.35,,boundary,Iris-versicolor
5821,1.42,4.42,,boundary,Iris-versicolor
5822,1.42,4.48,,boundary,Iris-versicolor
5823,1.42,4.55,,boundary,Iris-versicolor
5824,1.42,4.62,,boundary,Iris-versicolor
5825,1.42,4.69,,boundary,Iris-versicolor
5826,1.42,4.76,,boundary,Iris-versicolor
5827,1.42,4.83,,boundary,Iris-versicolor
5828,1.42,4.9,,boundary,Iris-versicolor
5829,1.42,4.97,,boundary,Iris-versicolor
5830,1.42,5.04,,boundary,Iris-versicolor
5831,1.42,5.11,,boundary,Iris-versicolor
5832,1.42,5.17,,boundary,Iris-versicolor
5833,1.42,5.24,,boundary,Iris-virginica
5834,1.42,5.31,,boundary,Iris-virginica
5835,1.42,5.38,,boundary,Iris-virginica
5836,1.42,5.45,,boundary,Iris-virginica
5837,1.42,5.52,,boundary,Iris-virginica
5838,1.42,5.59,,boundary,Iris-virginica
5839,1.42,5.66,,boundary,Iris-virginica
5840,1.42,5.73,,boundary,Iris-virginica
5841,1.42,5.8,,boundary,Iris-virginica
5842,1.42,5.86,,boundary,Iris-virginica
5843,1.42,5.93,,boundary,Iris-virginica
5844,1.42,6.0,,boundary,Iris-virginica
5845,1.42,6.07,,boundary,Iris-virginica
5846,1.42,6.14,,boundary,Iris-virginica
5847,1.42,6.21,,boundary,Iris-virginica
5848,1.42,6.28,,boundary,Iris-virginica
5849,1.42,6.35,,boundary,Iris-virginica
5850,1.42,6.42,,boundary,Iris-virginica
5851,1.42,6.49,,boundary,Iris-virginica
5852,1.42,6.55,,boundary,Iris-virginica
5853,1.42,6.62,,boundary,Iris-virginica
5854,1.42,6.69,,boundary,Iris-virginica
5855,1.42,6.76,,boundary,Iris-virginica
5856,1.42,6.83,,boundary,Iris-virginica
5857,1.42,6.9,,boundary,Iris-virginica
5858,1.45,0.0,,boundary,Iris-setosa
5859,1.45,0.07,,boundary,Iris-setosa
5860,1.45,0.14,,boundary,Iris-setosa
5861,1.45,0.21,,boundary,Iris-setosa
5862,1.45,0.28,,boundary,Iris-setosa
5863,1.45,0.35,,boundary,Iris-setosa
5864,1.45,0.41,,boundary,Iris-setosa
5865,1.45,0.48,,boundary,Iris-setosa
5866,1.45,0.55,,boundary,Iris-setosa
5867,1.45,0.62,,boundary,Iris-setosa
5868,1.45,0.69,,boundary,Iris-setosa
5869,1.45,0.76,,boundary,Iris-setosa
5870,1.45,0.83,,boundary,Iris-setosa
5871,1.45,0.9,,boundary,Iris-setosa
5872,1.45,0.97,,boundary,Iris-setosa
5873,1.45,1.03,,boundary,Iris-setosa
5874,1.45,1.1,,boundary,Iris-setosa
5875,1.45,1.17,,boundary,Iris-setosa
5876,1.45,1.24,,boundary,Iris-setosa
5877,1.45,1.31,,boundary,Iris-setosa
5878,1.45,1.38,,boundary,Iris-setosa
5879,1.45,1.45,,boundary,Iris-setosa
5880,1.45,1.52,,boundary,Iris-setosa
5881,1.45,1.59,,boundary,Iris-setosa
5882,1.45,1.66,,boundary,Iris-setosa
5883,1.45,1.72,,boundary,Iris-setosa
5884,1.45,1.79,,boundary,Iris-setosa
5885,1.45,1.86,,boundary,Iris-setosa
5886,1.45,1.93,,boundary,Iris-setosa
5887,1.45,2.0,,boundary,Iris-setosa
5888,1.45,2.07,,boundary,Iris-setosa
5889,1.45,2.14,,boundary,Iris-setosa
5890,1.45,2.21,,boundary,Iris-setosa
5891,1.45,2.28,,boundary,Iris-setosa
5892,1.45,2.35,,boundary,Iris-setosa
5893,1.45,2.41,,boundary,Iris-setosa
5894,1.45,2.48,,boundary,Iris-versicolor
5895,1.45,2.55,,boundary,Iris-versicolor
5896,1.45,2.62,,boundary,Iris-versicolor
5897,1.45,2.69,,boundary,Iris-versicolor
5898,1.45,2.76,,boundary,Iris-versicolor
5899,1.45,2.83,,boundary,Iris-versicolor
5900,1.45,2.9,,boundary,Iris-versicolor
5901,1.45,2.97,,boundary,Iris-versicolor
5902,1.45,3.04,,boundary,Iris-versicolor
5903,1.45,3.1,,boundary,Iris-versicolor
5904,1.45,3.17,,boundary,Iris-versicolor
5905,1.45,3.24,,boundary,Iris-versicolor
5906,1.45,3.31,,boundary,Iris-versicolor
5907,1.45,3.38,,boundary,Iris-versicolor
5908,1.45,3.45,,boundary,Iris-versicolor
5909,1.45,3.52,,boundary,Iris-versicolor
5910,1.45,3.59,,boundary,Iris-versicolor
5911,1.45,3.66,,boundary,Iris-versicolor
5912,1.45,3.73,,boundary,Iris-versicolor
5913,1.45,3.79,,boundary,Iris-versicolor
5914,1.45,3.86,,boundary,Iris-versicolor
5915,1.45,3.93,,boundary,Iris-versicolor
5916,1.45,4.0,,boundary,Iris-versicolor
5917,1.45,4.07,,boundary,Iris-versicolor
5918,1.45,4.14,,boundary,Iris-versicolor
5919,1.45,4.21,,boundary,Iris-versicolor
5920,1.45,4.28,,boundary,Iris-versicolor
5921,1.45,4.35,,boundary,Iris-versicolor
5922,1.45,4.42,,boundary,Iris-versicolor
5923,1.45,4.48,,boundary,Iris-versicolor
5924,1.45,4.55,,boundary,Iris-versicolor
5925,1.45,4.62,,boundary,Iris-versicolor
5926,1.45,4.69,,boundary,Iris-versicolor
5927,1.45,4.76,,boundary,Iris-versicolor
5928,1.45,4.83,,boundary,Iris-versicolor
5929,1.45,4.9,,boundary,Iris-versicolor
5930,1.45,4.97,,boundary,Iris-versicolor
5931,1.45,5.04,,boundary,Iris-versicolor
5932,1.45,5.11,,boundary,Iris-versicolor
5933,1.45,5.17,,boundary,Iris-virginica
5934,1.45,5.24,,boundary,Iris-virginica
5935,1.45,5.31,,boundary,Iris-virginica
5936,1.45,5.38,,boundary,Iris-virginica
5937,1.45,5.45,,boundary,Iris-virginica
5938,1.45,5.52,,boundary,Iris-virginica
5939,1.45,5.59,,boundary,Iris-virginica
5940,1.45,5.66,,boundary,Iris-virginica
5941,1.45,5.73,,boundary,Iris-virginica
5942,1.45,5.8,,boundary,Iris-virginica
5943,1.45,5.86,,boundary,Iris-virginica
5944,1.45,5.93,,boundary,Iris-virginica
5945,1.45,6.0,,boundary,Iris-virginica
5946,1.45,6.07,,boundary,Iris-virginica
5947,1.45,6.14,,boundary,Iris-virginica
5948,1.45,6.21,,boundary,Iris-virginica
5949,1.45,6.28,,boundary,Iris-virginica
5950,1.45,6.35,,boundary,Iris-virginica
5951,1.45,6.42,,boundary,Iris-virginica
5952,1.45,6.49,,boundary,Iris-virginica
5953,1.45,6.55,,boundary,Iris-virginica
5954,1.45,6.62,,boundary,Iris-virginica
5955,1.45,6.69,,boundary,Iris-virginica
5956,1.45,6.76,,boundary,Iris-virginica
5957,1.45,6.83,,boundary,Iris-virginica
5958,1.45,6.9,,boundary,Iris-virginica
5959,1.47,0.0,,boundary,Iris-setosa
5960,1.47,0.07,,boundary,Iris-setosa
5961,1.47,0.14,,boundary,Iris-setosa
5962,1.47,0.21,,boundary,Iris-setosa
5963,1.47,0.28,,boundary,Iris-setosa
5964,1.47,0.35,,boundary,Iris-setosa
5965,1.47,0.41,,boundary,Iris-setosa
5966,1.47,0.48,,boundary,Iris-setosa
5967,1.47,0.55,,boundary,Iris-setosa
5968,1.47,0.62,,boundary,Iris-setosa
5969,1.47,0.69,,boundary,Iris-setosa
5970,1.47,0.76,,boundary,Iris-setosa
5971,1.47,0.83,,boundary,Iris-setosa
5972,1.47,0.9,,boundary,Iris-setosa
5973,1.47,0.97,,boundary,Iris-setosa
5974,1.47,1.03,,boundary,Iris-setosa
5975,1.47,1.1,,boundary,Iris-setosa
5976,1.47,1.17,,boundary,Iris-setosa
5977,1.47,1.24,,boundary,Iris-setosa
5978,1.47,1.31,,boundary,Iris-setosa
5979,1.47,1.38,,boundary,Iris-setosa
5980,1.47,1.45,,boundary,Iris-setosa
5981,1.47,1.52,,boundary,Iris-setosa
5982,1.47,1.59,,boundary,Iris-setosa
5983,1.47,1.66,,boundary,Iris-setosa
5984,1.47,1.72,,boundary,Iris-setosa
5985,1.47,1.79,,boundary,Iris-setosa
5986,1.47,1.86,,boundary,Iris-setosa
5987,1.47,1.93,,boundary,Iris-setosa
5988,1.47,2.0,,boundary,Iris-setosa
5989,1.47,2.07,,boundary,Iris-setosa
5990,1.47,2.14,,boundary,Iris-setosa
5991,1.47,2.21,,boundary,Iris-setosa
5992,1.47,2.28,,boundary,Iris-setosa
5993,1.47,2.35,,boundary,Iris-setosa
5994,1.47,2.41,,boundary,Iris-setosa
5995,1.47,2.48,,boundary,Iris-versicolor
5996,1.47,2.55,,boundary,Iris-versicolor
5997,1.47,2.62,,boundary,Iris-versicolor
5998,1.47,2.69,,boundary,Iris-versicolor
5999,1.47,2.76,,boundary,Iris-versicolor
6000,1.47,2.83,,boundary,Iris-versicolor
6001,1.47,2.9,,boundary,Iris-versicolor
6002,1.47,2.97,,boundary,Iris-versicolor
6003,1.47,3.04,,boundary,Iris-versicolor
6004,1.47,3.1,,boundary,Iris-versicolor
6005,1.47,3.17,,boundary,Iris-versicolor
6006,1.47,3.24,,boundary,Iris-versicolor
6007,1.47,3.31,,boundary,Iris-versicolor
6008,1.47,3.38,,boundary,Iris-versicolor
6009,1.47,3.45,,boundary,Iris-versicolor
6010,1.47,3.52,,boundary,Iris-versicolor
6011,1.47,3.59,,boundary,Iris-versicolor
6012,1.47,3.66,,boundary,Iris-versicolor
6013,1.47,3.73,,boundary,Iris-versicolor
6014,1.47,3.79,,boundary,Iris-versicolor
6015,1.47,3.86,,boundary,Iris-versicolor
6016,1.47,3.93,,boundary,Iris-versicolor
6017,1.47,4.0,,boundary,Iris-versicolor
6018,1.47,4.07,,boundary,Iris-versicolor
6019,1.47,4.14,,boundary,Iris-versicolor
6020,1.47,4.21,,boundary,Iris-versicolor
6021,1.47,4.28,,boundary,Iris-versicolor
6022,1.47,4.35,,boundary,Iris-versicolor
6023,1.47,4.42,,boundary,Iris-versicolor
6024,1.47,4.48,,boundary,Iris-versicolor
6025,1.47,4.55,,boundary,Iris-versicolor
6026,1.47,4.62,,boundary,Iris-versicolor
6027,1.47,4.69,,boundary,Iris-versicolor
6028,1.47,4.76,,boundary,Iris-versicolor
6029,1.47,4.83,,boundary,Iris-versicolor
6030,1.47,4.9,,boundary,Iris-versicolor
6031,1.47,4.97,,boundary,Iris-versicolor
6032,1.47,5.04,,boundary,Iris-versicolor
6033,1.47,5.11,,boundary,Iris-versicolor
6034,1.47,5.17,,boundary,Iris-virginica
6035,1.47,5.24,,boundary,Iris-virginica
6036,1.47,5.31,,boundary,Iris-virginica
6037,1.47,5.38,,boundary,Iris-virginica
6038,1.47,5.45,,boundary,Iris-virginica
6039,1.47,5.52,,boundary,Iris-virginica
6040,1.47,5.59,,boundary,Iris-virginica
6041,1.47,5.66,,boundary,Iris-virginica
6042,1.47,5.73,,boundary,Iris-virginica
6043,1.47,5.8,,boundary,Iris-virginica
6044,1.47,5.86,,boundary,Iris-virginica
6045,1.47,5.93,,boundary,Iris-virginica
6046,1.47,6.0,,boundary,Iris-virginica
6047,1.47,6.07,,boundary,Iris-virginica
6048,1.47,6.14,,boundary,Iris-virginica
6049,1.47,6.21,,boundary,Iris-virginica
6050,1.47,6.28,,boundary,Iris-virginica
6051,1.47,6.35,,boundary,Iris-virginica
6052,1.47,6.42,,boundary,Iris-virginica
6053,1.47,6.49,,boundary,Iris-virginica
6054,1.47,6.55,,boundary,Iris-virginica
6055,1.47,6.62,,boundary,Iris-virginica
6056,1.47,6.69,,boundary,Iris-virginica
6057,1.47,6.76,,boundary,Iris-virginica
6058,1.47,6.83,,boundary,Iris-virginica
6059,1.47,6.9,,boundary,Iris-virginica
6060,1.5,0.0,,boundary,Iris-setosa
6061,1.5,0.07,,boundary,Iris-setosa
6062,1.5,0.14,,boundary,Iris-setosa
6063,1.5,0.21,,boundary,Iris-setosa
6064,1.5,0.28,,boundary,Iris-setosa
6065,1.5,0.35,,boundary,Iris-setosa
6066,1.5,0.41,,boundary,Iris-setosa
6067,1.5,0.48,,boundary,Iris-setosa
6068,1.5,0.55,,boundary,Iris-setosa
6069,1.5,0.62,,boundary,Iris-setosa
6070,1.5,0.69,,boundary,Iris-setosa
6071,1.5,0.76,,boundary,Iris-setosa
6072,1.5,0.83,,boundary,Iris-setosa
6073,1.5,0.9,,boundary,Iris-setosa
6074,1.5,0.97,,boundary,Iris-setosa
6075,1.5,1.03,,boundary,Iris-setosa
6076,1.5,1.1,,boundary,Iris-setosa
6077,1.5,1.17,,boundary,Iris-setosa
6078,1.5,1.24,,boundary,Iris-setosa
6079,1.5,1.31,,boundary,Iris-setosa
6080,1.5,1.38,,boundary,Iris-setosa
6081,1.5,1.45,,boundary,Iris-setosa
6082,1.5,1.52,,boundary,Iris-setosa
6083,1.5,1.59,,boundary,Iris-setosa
6084,1.5,1.66,,boundary,Iris-setosa
6085,1.5,1.72,,boundary,Iris-setosa
6086,1.5,1.79,,boundary,Iris-setosa
6087,1.5,1.86,,boundary,Iris-setosa
6088,1.5,1.93,,boundary,Iris-setosa
6089,1.5,2.0,,boundary,Iris-setosa
6090,1.5,2.07,,boundary,Iris-setosa
6091,1.5,2.14,,boundary,Iris-setosa
6092,1.5,2.21,,boundary,Iris-setosa
6093,1.5,2.28,,boundary,Iris-setosa
6094,1.5,2.35,,boundary,Iris-setosa
6095,1.5,2.41,,boundary,Iris-versicolor
6096,1.5,2.48,,boundary,Iris-versicolor
6097,1.5,2.55,,boundary,Iris-versicolor
6098,1.5,2.62,,boundary,Iris-versicolor
6099,1.5,2.69,,boundary,Iris-versicolor
6100,1.5,2.76,,boundary,Iris-versicolor
6101,1.5,2.83,,boundary,Iris-versicolor
6102,1.5,2.9,,boundary,Iris-versicolor
6103,1.5,2.97,,boundary,Iris-versicolor
6104,1.5,3.04,,boundary,Iris-versicolor
